author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ID 75313127;developer;https://kazan.cian.ru/sale/flat/300720269/;Казань;sale;flat;11;23;2;58.08;11620000;Советский;;2;Горки;Притяжение ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/297980215/;Казань;sale;flat;5;10;2;51.05;11614000;Советский;;3;Горки;Лето ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395512/;Казань;sale;flat;1;10;2;60.68;11635000;Советский;;3;Горки;Лето ЖК
ПИК;developer;https://kazan.cian.ru/sale/flat/301331075/;Казань;sale;flat;1;8;2;69.7;11613537;Советский;;1;Площадь Тукая;Сиберово ЖК
ID 75313127;developer;https://kazan.cian.ru/sale/flat/296266118/;Казань;sale;flat;13;19;2;60.47;11630000;Советский; Мансура Хасанова;19;Аметьево;Мечта
Унистрой;developer;https://kazan.cian.ru/sale/flat/298080878/;Казань;sale;flat;3;10;2;40.51;11628000;Советский;;3;Горки;Лето ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740729/;Казань;sale;flat;4;5;1;23.18;11590000;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Грань;developer;https://kazan.cian.ru/sale/flat/303219207/;Казань;sale;flat;6;9;2;55.06;11755310;Советский;;;Горки;Новые Горки ЖК
ID 75313127;developer;https://kazan.cian.ru/sale/flat/296266258/;Казань;sale;flat;4;19;2;61.07;11650000;Советский; Мансура Хасанова;19;Аметьево;Мечта
ТАШ-ИНВЕСТСТРОЙ;developer;https://kazan.cian.ru/sale/flat/301305257/;Казань;sale;flat;4;9;2;72.12;11760400;Приволжский;;;Аметьево;Алтын Яр ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560706/;Казань;sale;flat;1;10;2;66.86;11770000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326592/;Казань;sale;flat;1;5;2;74.06;11755000;Приволжский; Генерала Ерина;5Д;Дубравная;Времена года
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113033/;Казань;sale;flat;10;24;2;53.19;11754990;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019057/;Казань;sale;flat;2;17;2;57.65;11702950;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560554/;Казань;sale;flat;3;10;2;65.42;11770000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111609/;Казань;sale;flat;16;25;2;51.67;11729090;Советский;;;Горки;Мой Ритм ЖК
ТАШ-ИНВЕСТСТРОЙ;developer;https://kazan.cian.ru/sale/flat/292770816/;Казань;sale;flat;2;9;2;71.43;11655950;Приволжский;;;Аметьево;Алтын Яр ЖК
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939628/;Казань;sale;flat;8;14;2;68.9;11694000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
Держава;developer;https://kazan.cian.ru/sale/flat/300376759/;Казань;sale;flat;16;22;2;50.08;11788732;Приволжский;Экопарк Дубрава мкр;;Дубравная;Дубрава 2.0 ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111608/;Казань;sale;flat;16;25;2;53.2;11757200;Советский;;;Горки;Мой Ритм ЖК
Держава;developer;https://kazan.cian.ru/sale/flat/287860783/;Казань;sale;flat;17;22;2;58.66;11683488;Приволжский;Экопарк Дубрава мкр;;Дубравная;Дубрава 2.0 ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299014798/;Казань;sale;flat;2;20;2;72.27;11830000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299883885/;Казань;sale;flat;5;10;2;51.19;11893000;Советский;;;Горки;Весна 2 ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111578/;Казань;sale;flat;14;25;2;53.5;11823500;Советский;;;Горки;Мой Ритм ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/299749032/;Казань;sale;flat;10;14;2;48.64;11804118;Советский;;;Горки;Вознесенский Квартал ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020289/;Казань;sale;flat;2;10;1;41.87;11891080;Советский; Петра Полушкина;10/2;Горки;Мой Ритм
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112634/;Казань;sale;flat;6;24;1;50.07;11816520;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113056/;Казань;sale;flat;13;24;2;53.5;11823500;Советский;;ПК4;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/303102616/;Казань;sale;flat;2;9;1;35.99;11801136;Вахитовский; Хади Атласи;;Суконная слобода;ул. Хади Атласи
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395527/;Казань;sale;flat;2;10;2;62.7;11930000;Советский;;3;Горки;Лето ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326394/;Казань;sale;flat;1;5;2;81.16;11994000;Приволжский;;;Дубравная;Времена года ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111351/;Казань;sale;flat;3;25;1;54.18;11919600;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019060/;Казань;sale;flat;2;17;2;58.67;11910010;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395531/;Казань;sale;flat;1;10;2;66.7;11934000;Советский;;3;Горки;Лето ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112962/;Казань;sale;flat;4;24;1;54.46;11926740;Советский;;ПК4;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/301259066/;Казань;sale;flat;2;17;2;68.34;12096180;Приволжский;;;Проспект Победы;Солнечный Город ЖК
ТАШ-ИНВЕСТСТРОЙ;developer;https://kazan.cian.ru/sale/flat/301305273/;Казань;sale;flat;5;9;2;74.75;12058000;Приволжский;;;Аметьево;Алтын Яр ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114382/;Казань;sale;flat;3;10;2;55.12;12126400;Советский;;ПК9;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304870163/;Казань;sale;flat;1;8;1;35.88;12087000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302998552/;Казань;sale;flat;2;14;2;61.8;12030216;Советский;;;Горки;Вознесенский Квартал ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/300821035/;Казань;sale;flat;24;25;2;53.24;12080000;Приволжский;;4.1;Дубравная;Сказочный лес ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020363/;Казань;sale;flat;3;17;1;45.19;12110920;Советский; Петра Полушкина;10/1;Горки;Мой Ритм
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020334/;Казань;sale;flat;4;17;2;57.5;12075000;Советский; Петра Полушкина;4;Горки;Мой Ритм
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689160/;Казань;sale;flat;3;20;1;36.79;12177490;Советский;;;Суконная слобода;Нова ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068763/;Казань;sale;flat;3;26;2;57.31;12210000;Советский;;;Горки;Уникум на Проспекте Победы
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302597339/;Казань;sale;flat;4;25;2;58.69;12176186;Советский;;;Горки;Яратам ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/300821066/;Казань;sale;flat;9;25;2;53.77;12200000;Приволжский;;4.1;Дубравная;Сказочный лес ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299883903/;Казань;sale;flat;9;10;2;52.28;12212000;Советский;;;Горки;Весна 2 ЖК
РАДИАНТ;developer;https://kazan.cian.ru/sale/flat/297850006/;Казань;sale;flat;2;10;2;58.1;12201000;Приволжский; Кул Гали;29;Дубравная;Изумрудный
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112739/;Казань;sale;flat;2;24;2;61.4;12341400;Советский;;ПК4;Горки;Мой Ритм ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289688959/;Казань;sale;flat;6;20;1;36.38;12369200;Советский;;;Суконная слобода;Нова ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113282/;Казань;sale;flat;19;24;2;58.38;12259800;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114593/;Казань;sale;flat;2;10;2;55.94;12306800;Советский;;ПК9;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113227/;Казань;sale;flat;17;24;2;59.22;12317760;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111322/;Казань;sale;flat;22;25;2;58.38;12259800;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112966/;Казань;sale;flat;4;24;2;60.4;12321600;Советский;;ПК4;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560659/;Казань;sale;flat;1;10;1;51.04;12270000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560568/;Казань;sale;flat;1;10;2;67.77;12250000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Унистрой;developer;https://kazan.cian.ru/sale/flat/299883775/;Казань;sale;flat;10;10;2;55.57;12314000;Советский;;;Горки;Весна 2 ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111287/;Казань;sale;flat;17;25;2;58.75;12278750;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112878/;Казань;sale;flat;3;24;2;62.32;12277040;Советский;;ПК4;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/303102636/;Казань;sale;flat;2;9;1;37.66;12423050;Вахитовский; Хади Атласи;;Суконная слобода;ул. Хади Атласи
Унистрой;developer;https://kazan.cian.ru/sale/flat/299355186/;Казань;sale;flat;2;20;2;72.89;12420000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560494/;Казань;sale;flat;1;10;1;51.62;12490000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Унистрой;developer;https://kazan.cian.ru/sale/flat/299883909/;Казань;sale;flat;10;10;2;52.71;12488000;Советский;;;Горки;Весна 2 ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326597/;Казань;sale;flat;1;5;2;80.53;12429000;Приволжский; Генерала Ерина;5Д;Дубравная;Времена года
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114494/;Казань;sale;flat;3;10;2;59.34;12461400;Советский;;ПК9;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111530/;Казань;sale;flat;3;25;2;60.36;12434160;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111461/;Казань;sale;flat;3;25;2;62.32;12401680;Советский;;;Горки;Мой Ритм ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302793515/;Казань;sale;flat;13;16;2;55.77;12589181;Советский;;;Горки;Яратам ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689137/;Казань;sale;flat;2;20;1;37.96;12526800;Советский;;;Суконная слобода;Нова ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068756/;Казань;sale;flat;3;26;2;61.37;12510000;Советский;;;Горки;Уникум на Проспекте Победы
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111645/;Казань;sale;flat;3;25;2;63.02;12540980;Советский;;;Горки;Мой Ритм ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740736/;Казань;sale;flat;4;5;1;25.61;12548900;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114492/;Казань;sale;flat;3;10;2;59.99;12597900;Советский;;ПК9;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/302406630/;Казань;sale;flat;14;20;2;33.7;12537027;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113037/;Казань;sale;flat;10;24;2;63.44;12561120;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112947/;Казань;sale;flat;3;24;2;64.06;12619820;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112828/;Казань;sale;flat;3;24;2;65.4;12687600;Советский;;ПК4;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068742/;Казань;sale;flat;4;26;1;46.34;12740000;Советский;;;Горки;Уникум на Проспекте Победы
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111525/;Казань;sale;flat;3;25;2;64.06;12747940;Советский;;;Горки;Мой Ритм ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302782580/;Казань;sale;flat;4;15;1;55.45;12802212;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019517/;Казань;sale;flat;5;17;2;64.31;12797690;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/298080905/;Казань;sale;flat;4;10;2;60.24;12814000;Советский;;3;Горки;Лето ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326354/;Казань;sale;flat;2;5;2;80.47;12766000;Приволжский;;;Дубравная;Времена года ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301019091/;Казань;sale;flat;14;17;2;64.72;12879280;Советский;ПК1-2;ПК1-2;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113246/;Казань;sale;flat;18;24;2;65.61;12859560;Советский;;ПК4;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299015176/;Казань;sale;flat;1;20;2;71.3;12800000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289688910/;Казань;sale;flat;2;20;1;39.03;12879900;Советский;;;Суконная слобода;Нова ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111424/;Казань;sale;flat;3;25;2;65.4;12818400;Советский;;;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/298080810/;Казань;sale;flat;7;10;2;64.53;12981000;Советский;;3;Горки;Лето ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326523/;Казань;sale;flat;5;5;2;80.27;12996000;Приволжский; Генерала Ерина;5Д;Дубравная;Времена года
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302597356/;Казань;sale;flat;17;22;2;55.38;12932171;Советский;;;Горки;Вознесенский Квартал ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/304631172/;Казань;sale;flat;7;22;2;65.64;12925900;Советский;;;Горки;Вознесенский Квартал ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/297869687/;Казань;sale;flat;3;5;1;26.52;12994800;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395387/;Казань;sale;flat;1;10;2;66.11;12900000;Советский;;3;Горки;Лето ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112709/;Казань;sale;flat;16;24;2;67.77;13147380;Советский;;ПК4;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068744/;Казань;sale;flat;4;26;2;63.87;13100000;Советский;;;Горки;Уникум на Проспекте Победы
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326824/;Казань;sale;flat;1;5;2;85.02;13068000;Приволжский;;;Дубравная;Времена года ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111183/;Казань;sale;flat;2;25;2;67.08;13080600;Советский;;;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/304175637/;Казань;sale;flat;14;20;1;37.9;13122745;Ново-Савиновский; Гаврилова;5Вк2;Козья слобода;Счастье в Казани
;;https://kazan.cian.ru/sale/flat/298885356/;Казань;sale;flat;15;20;1;35.5;13010583;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113137/;Казань;sale;flat;2;24;2;67.08;13080600;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020400/;Казань;sale;flat;3;17;1;49.23;13045950;Советский; Петра Полушкина;10/1;Горки;Мой Ритм
;;https://kazan.cian.ru/sale/flat/304175625/;Казань;sale;flat;2;17;2;41.9;13269445;Ново-Савиновский;;;Козья слобода;Счастье в Казани ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111792/;Казань;sale;flat;13;25;2;67.77;13282920;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112822/;Казань;sale;flat;3;24;2;68.99;13280575;Советский;;ПК4;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299014916/;Казань;sale;flat;2;20;2;73.95;13210000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740741/;Казань;sale;flat;5;5;1;29.59;13315500;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Унистрой;developer;https://kazan.cian.ru/sale/flat/303560566/;Казань;sale;flat;1;10;2;76.08;13330000;Приволжский;33-й Военный городок;;Аметьево;Аквамарин
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301112936/;Казань;sale;flat;2;24;2;73.65;13330650;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114598/;Казань;sale;flat;2;10;2;65.1;13410600;Советский;;ПК9;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731759/;Казань;sale;flat;1;8;1;48.16;13523000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111433/;Казань;sale;flat;5;25;2;69.24;13501800;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111518/;Казань;sale;flat;2;25;2;73.65;13477950;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113142/;Казань;sale;flat;6;24;2;70.46;13528320;Советский;;ПК4;Горки;Мой Ритм ЖК
;;https://kazan.cian.ru/sale/flat/304175635/;Казань;sale;flat;12;20;2;41.1;13599799;Ново-Савиновский; Гаврилова;5Вк2;Козья слобода;Счастье в Казани
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301113199/;Казань;sale;flat;10;24;2;72.12;13630680;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303968084/;Казань;sale;flat;10;24;2;72.76;13678880;Советский;;ПК4;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842110/;Казань;sale;flat;5;5;1;37.51;13691150;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114498/;Казань;sale;flat;3;10;2;68.24;13648000;Советский;;ПК9;Горки;Мой Ритм ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731765/;Казань;sale;flat;1;8;1;46.93;13594000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111735/;Казань;sale;flat;9;25;2;72.12;13774920;Советский;;;Горки;Мой Ритм ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326567/;Казань;sale;flat;1;5;2;89.95;13778000;Приволжский; Генерала Ерина;5Д;Дубравная;Времена года
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114601/;Казань;sale;flat;2;10;2;68.63;13726000;Советский;;ПК9;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111527/;Казань;sale;flat;3;25;2;72.87;13845300;Советский;;;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301018668/;Казань;sale;flat;3;17;2;63.95;13877150;Советский; Петра Полушкина;5/1;Горки;Мой Ритм
СМУ-88;developer;https://kazan.cian.ru/sale/flat/290868157/;Казань;sale;flat;15;22;2;61.18;13838149;Советский;;;Горки;Вознесенский Квартал ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/299014920/;Казань;sale;flat;2;20;2;75.98;13820000;Приволжский;;;Аметьево;Кью на Кулагина ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298329772/;Казань;sale;flat;2;5;2;89.79;13918000;Приволжский;;;Дубравная;Времена года ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740715/;Казань;sale;flat;4;5;1;33.12;13910400;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301114384/;Казань;sale;flat;3;10;2;69.56;13912000;Советский;;ПК9;Горки;Мой Ритм ЖК
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020384/;Казань;sale;flat;4;17;2;62.99;13857800;Советский; Петра Полушкина;10/1;Горки;Мой Ритм
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301018768/;Казань;sale;flat;2;17;2;63.95;14005050;Советский; Петра Полушкина;5/2;Горки;Мой Ритм
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302597359/;Казань;sale;flat;20;22;2;58.94;14082371;Советский;;;Горки;Вознесенский Квартал ЖК
;;https://kazan.cian.ru/sale/flat/298885359/;Казань;sale;flat;17;20;2;44.6;13969559;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020399/;Казань;sale;flat;3;17;2;69.01;14140149;Советский; Петра Полушкина;10/1;Горки;Мой Ритм
;;https://kazan.cian.ru/sale/flat/302898881/;Казань;sale;flat;15;20;2;44.1;14150083;Ново-Савиновский; Гаврилова;5Вк2;Козья слобода;Счастье в Казани
Суварстроит;developer;https://kazan.cian.ru/sale/flat/300569451/;Казань;sale;flat;14;22;1;47.44;14204000;Ново-Савиновский; Сибгата Хакима;51;Козья слобода;Столичный
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301020361/;Казань;sale;flat;3;17;2;68.42;14368200;Советский; Петра Полушкина;10/1;Горки;Мой Ритм
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326555/;Казань;sale;flat;5;5;2;89.3;14348000;Приволжский; Генерала Ерина;5Д;Дубравная;Времена года
Унистрой;developer;https://kazan.cian.ru/sale/flat/290811380/;Казань;sale;flat;9;10;1;41.52;14360000;Советский;;;Суконная слобода;Уникум на Ершова ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326768/;Казань;sale;flat;5;5;2;89.3;14399000;Приволжский;;;Дубравная;Времена года ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068633/;Казань;sale;flat;3;26;2;70.9;14520000;Советский;;;Горки;Уникум на Проспекте Победы
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731777/;Казань;sale;flat;5;8;1;55.35;14473000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326122/;Казань;sale;flat;3;22;1;58.44;14537000;Ново-Савиновский; Сибгата Хакима;51;Козья слобода;Столичный
СМУ-88;developer;https://kazan.cian.ru/sale/flat/304547212/;Казань;sale;flat;6;8;2;69.15;14529116;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/304842081/;Казань;sale;flat;5;5;1;39.59;14450350;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740734/;Казань;sale;flat;4;5;1;35.38;14505800;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740738/;Казань;sale;flat;5;5;1;34.35;14427000;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
СМУ-88;developer;https://kazan.cian.ru/sale/flat/302782583/;Казань;sale;flat;4;15;2;71.25;14649389;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740737/;Казань;sale;flat;5;5;1;38.63;14679400;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740724/;Казань;sale;flat;4;5;1;35.61;14600100;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395407/;Казань;sale;flat;1;10;2;74.41;14639000;Советский;;3;Горки;Лето ЖК
Суварстроит;developer;https://kazan.cian.ru/sale/flat/298326129/;Казань;sale;flat;6;22;1;54.42;14619000;Ново-Савиновский; Сибгата Хакима;51;Козья слобода;Столичный
Унистрой;developer;https://kazan.cian.ru/sale/flat/304068680/;Казань;sale;flat;6;26;2;71.77;14780000;Советский;;;Горки;Уникум на Проспекте Победы
Кронасервис;developer;https://kazan.cian.ru/sale/flat/303265025/;Казань;sale;flat;1;4;1;45.8;14763630;Вахитовский;Московская ;;Кремлёвская;Трио
Унистрой;developer;https://kazan.cian.ru/sale/flat/289015734/;Казань;sale;flat;1;9;2;84.1;14732000;Советский;;6;Горки;Лето ЖК
Унистрой;developer;https://kazan.cian.ru/sale/flat/297395406/;Казань;sale;flat;1;10;2;74.81;14709000;Советский;;3;Горки;Лето ЖК
;;https://kazan.cian.ru/sale/flat/304175631/;Казань;sale;flat;10;20;2;44.1;14793202;Ново-Савиновский; Гаврилова;5Бк1;Козья слобода;Счастье в Казани
Унистрой;developer;https://kazan.cian.ru/sale/flat/284731387/;Казань;sale;flat;1;8;2;55.82;14929000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
СМУ-88;developer;https://kazan.cian.ru/sale/flat/298270459/;Казань;sale;flat;5;8;2;71.5;14924151;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
Унистрой;developer;https://kazan.cian.ru/sale/flat/299871920/;Казань;sale;flat;6;8;1;51.41;14935000;Кировский;;;Козья слобода;Адмиралтейская Слобода ЖК
